home_team_id,away_team_id,predicted_match_result
9825,8654,0
9825,8654,0
9825,8654,0
9825,8654,0
8678,8654,0
8678,8654,0
8678,8654,0
8678,8654,0
8455,8654,0
8455,8654,0
8455,8654,0
8455,8654,0
8668,8654,0
8668,8654,0
8668,8654,0
8668,8654,0
8197,8654,0
8197,8654,0
8197,8654,0
8197,8654,0
10260,8654,0
10260,8654,0
10260,8654,0
10260,8654,0
10261,8654,0
10261,8654,0
10261,8654,0
10261,8654,0
10194,8654,0
10194,8654,0
10194,8654,0
10194,8654,0
8659,8654,0
8659,8654,0
8659,8654,0
8659,8654,0
10252,8654,0
10252,8654,0
10252,8654,0
10252,8654,0
8650,8654,0
8650,8654,0
8650,8654,0
8650,8654,0
8472,8654,0
8472,8654,0
8472,8654,0
8472,8654,0
9826,8654,0
9826,8654,0
9826,8654,0
9826,8654,0
8456,8654,1
8456,8654,1
8456,8654,1
8456,8654,1
8466,8654,0
8466,8654,0
8466,8654,0
8466,8654,0
10003,8654,0
10003,8654,0
10003,8654,0
10003,8654,0
8586,8654,0
8586,8654,0
8586,8654,0
8586,8654,0
9817,8654,0
9817,8654,0
9817,8654,0
9817,8654,0
9825,8668,0
9825,8668,1
9825,8668,0
9825,8668,0
8678,8668,0
8678,8668,0
8678,8668,0
8678,8668,0
8455,8668,0
8455,8668,0
8455,8668,1
8455,8668,1
8197,8668,0
8197,8668,0
8197,8668,0
8197,8668,0
10260,8668,0
10260,8668,0
10260,8668,0
10260,8668,0
10261,8668,0
10261,8668,0
10261,8668,0
10261,8668,0
9850,8668,0
9850,8668,0
9850,8668,0
9850,8668,0
10194,8668,0
10194,8668,0
10194,8668,0
10194,8668,0
8659,8668,0
8659,8668,0
8659,8668,0
8659,8668,0
10252,8668,0
10252,8668,0
10252,8668,0
10252,8668,0
8650,8668,0
8650,8668,0
8650,8668,0
8650,8668,0
8472,8668,0
8472,8668,0
8472,8668,0
8472,8668,0
8654,8668,0
8654,8668,0
8654,8668,0
8654,8668,0
9826,8668,0
9826,8668,0
9826,8668,0
9826,8668,0
8456,8668,0
8456,8668,0
8456,8668,0
8456,8668,0
8466,8668,0
8466,8668,0
8466,8668,0
8466,8668,0
10003,8668,0
10003,8668,0
10003,8668,0
10003,8668,0
8586,8668,0
8586,8668,0
8586,8668,0
8586,8668,0
9817,8668,0
9817,8668,0
9817,8668,0
9817,8668,0
9825,8586,0
9825,8586,0
9825,8586,0
9825,8586,0
8678,8586,0
8678,8586,0
8678,8586,0
8678,8586,0
8455,8586,0
8455,8586,0
8455,8586,0
8455,8586,1
8668,8586,0
8668,8586,0
8668,8586,0
8668,8586,0
8197,8586,0
8197,8586,0
8197,8586,0
8197,8586,0
10260,8586,0
10260,8586,0
10260,8586,0
10260,8586,0
10261,8586,1
10261,8586,1
10261,8586,1
10261,8586,1
9850,8586,0
9850,8586,0
9850,8586,0
9850,8586,0
10194,8586,0
10194,8586,0
10194,8586,0
10194,8586,0
8659,8586,0
8659,8586,0
8659,8586,0
8659,8586,0
10252,8586,0
10252,8586,0
10252,8586,0
10252,8586,0
8650,8586,1
8650,8586,1
8650,8586,1
8650,8586,0
8472,8586,0
8472,8586,0
8472,8586,0
8472,8586,0
8654,8586,0
8654,8586,0
8654,8586,0
8654,8586,0
9826,8586,0
9826,8586,0
9826,8586,0
9826,8586,0
8456,8586,1
8456,8586,1
8456,8586,1
8456,8586,1
8466,8586,0
8466,8586,0
8466,8586,0
8466,8586,0
10003,8586,0
10003,8586,0
10003,8586,0
10003,8586,0
9817,8586,0
9817,8586,0
9817,8586,0
9817,8586,0
9825,8472,1
9825,8472,1
9825,8472,1
9825,8472,1
8678,8472,0
8678,8472,0
8678,8472,0
8678,8472,0
8455,8472,1
8455,8472,1
8455,8472,1
8455,8472,1
8668,8472,1
8668,8472,1
8668,8472,1
8668,8472,1
8197,8472,0
8197,8472,0
8197,8472,0
8197,8472,0
10260,8472,1
10260,8472,0
10260,8472,0
10260,8472,0
10261,8472,0
10261,8472,0
10261,8472,0
10261,8472,0
9850,8472,0
9850,8472,0
9850,8472,0
9850,8472,0
10194,8472,0
10194,8472,0
10194,8472,0
10194,8472,0
8659,8472,1
8659,8472,0
8659,8472,1
8659,8472,1
10252,8472,0
10252,8472,0
10252,8472,0
10252,8472,0
8650,8472,0
8650,8472,0
8650,8472,0
8650,8472,0
9826,8472,0
9826,8472,0
9826,8472,0
9826,8472,0
8456,8472,1
8456,8472,0
8456,8472,0
8456,8472,0
8466,8472,0
8466,8472,0
8466,8472,0
8466,8472,0
10003,8472,0
10003,8472,0
10003,8472,0
10003,8472,0
8586,8472,0
8586,8472,1
8586,8472,1
8586,8472,1
9817,8472,0
9817,8472,0
9817,8472,0
9817,8472,0
9825,8456,0
9825,8456,0
9825,8456,0
9825,8456,0
8678,8456,0
8678,8456,0
8678,8456,0
8678,8456,0
8455,8456,0
8455,8456,0
8455,8456,0
8455,8456,1
8668,8456,0
8668,8456,0
8668,8456,0
8668,8456,0
8197,8456,0
8197,8456,0
8197,8456,0
8197,8456,0
10260,8456,0
10260,8456,0
10260,8456,0
10260,8456,0
10261,8456,0
10261,8456,0
10261,8456,0
10261,8456,0
9850,8456,0
9850,8456,0
9850,8456,0
9850,8456,0
10194,8456,0
10194,8456,0
10194,8456,0
10194,8456,0
8659,8456,0
8659,8456,0
8659,8456,0
8659,8456,0
10252,8456,0
10252,8456,0
10252,8456,0
10252,8456,0
8650,8456,0
8650,8456,0
8650,8456,0
8650,8456,0
8472,8456,0
8472,8456,0
8472,8456,0
8472,8456,0
8654,8456,0
8654,8456,0
8654,8456,0
8654,8456,0
9826,8456,1
9826,8456,1
9826,8456,1
9826,8456,1
8466,8456,0
8466,8456,0
8466,8456,0
8466,8456,0
10003,8456,0
10003,8456,0
10003,8456,0
10003,8456,0
8586,8456,0
8586,8456,0
8586,8456,0
8586,8456,0
9817,8456,0
9817,8456,0
9817,8456,0
9817,8456,0
9825,8678,1
9825,8678,1
9825,8678,1
9825,8678,1
8455,8678,1
8455,8678,1
8455,8678,1
8455,8678,1
8668,8678,0
8668,8678,0
8668,8678,0
8668,8678,0
8197,8678,0
8197,8678,0
8197,8678,0
8197,8678,0
10260,8678,0
10260,8678,0
10260,8678,0
10260,8678,0
10261,8678,0
10261,8678,0
10261,8678,0
10261,8678,0
9850,8678,0
9850,8678,0
9850,8678,0
9850,8678,0
10194,8678,0
10194,8678,0
10194,8678,0
10194,8678,0
8659,8678,0
8659,8678,0
8659,8678,0
8659,8678,0
10252,8678,0
10252,8678,0
10252,8678,0
10252,8678,0
8650,8678,0
8650,8678,0
8650,8678,0
8650,8678,0
8472,8678,0
8472,8678,0
8472,8678,0
8472,8678,0
8654,8678,0
8654,8678,0
8654,8678,0
8654,8678,0
9826,8678,0
9826,8678,0
9826,8678,0
9826,8678,0
8456,8678,0
8456,8678,0
8456,8678,0
8456,8678,0
8466,8678,0
8466,8678,0
8466,8678,0
8466,8678,0
10003,8678,0
10003,8678,0
10003,8678,0
10003,8678,0
8586,8678,0
8586,8678,0
8586,8678,0
8586,8678,0
9817,8678,0
9817,8678,0
9817,8678,0
9817,8678,0
9825,10261,1
9825,10261,1
9825,10261,1
9825,10261,1
8678,10261,0
8678,10261,0
8678,10261,0
8678,10261,0
8455,10261,1
8455,10261,1
8455,10261,1
8455,10261,1
8668,10261,0
8668,10261,0
8668,10261,0
8668,10261,0
8197,10261,0
8197,10261,0
8197,10261,0
8197,10261,0
10260,10261,1
10260,10261,1
10260,10261,1
10260,10261,1
9850,10261,0
9850,10261,0
9850,10261,0
9850,10261,0
10194,10261,0
10194,10261,0
10194,10261,0
10194,10261,0
8659,10261,0
8659,10261,0
8659,10261,0
8659,10261,0
10252,10261,0
10252,10261,0
10252,10261,0
10252,10261,0
8650,10261,0
8650,10261,0
8650,10261,0
8650,10261,0
8472,10261,0
8472,10261,0
8472,10261,0
8472,10261,0
8654,10261,0
8654,10261,0
8654,10261,0
8654,10261,0
9826,10261,0
9826,10261,0
9826,10261,0
9826,10261,0
8456,10261,0
8456,10261,0
8456,10261,1
8456,10261,1
8466,10261,0
8466,10261,0
8466,10261,0
8466,10261,0
10003,10261,0
10003,10261,0
10003,10261,0
10003,10261,0
8586,10261,0
8586,10261,0
8586,10261,0
8586,10261,0
9817,10261,0
9817,10261,0
9817,10261,0
9817,10261,0
9825,8455,0
9825,8455,0
9825,8455,0
9825,8455,0
8678,8455,0
8678,8455,0
8678,8455,0
8678,8455,0
8668,8455,0
8668,8455,0
8668,8455,0
8668,8455,0
8197,8455,0
8197,8455,0
8197,8455,0
8197,8455,0
10260,8455,0
10260,8455,0
10260,8455,0
10260,8455,0
10261,8455,0
10261,8455,0
10261,8455,0
10261,8455,0
9850,8455,0
9850,8455,0
9850,8455,0
9850,8455,0
10194,8455,0
10194,8455,0
10194,8455,0
10194,8455,0
8659,8455,0
8659,8455,0
8659,8455,0
8659,8455,0
10252,8455,0
10252,8455,0
10252,8455,0
10252,8455,0
8650,8455,0
8650,8455,0
8650,8455,0
8650,8455,0
8472,8455,0
8472,8455,0
8472,8455,0
8472,8455,0
8654,8455,0
8654,8455,0
8654,8455,0
8654,8455,0
9826,8455,0
9826,8455,0
9826,8455,0
9826,8455,0
8456,8455,0
8456,8455,0
8456,8455,0
8456,8455,0
8466,8455,0
8466,8455,0
8466,8455,0
8466,8455,0
10003,8455,0
10003,8455,0
10003,8455,0
10003,8455,0
8586,8455,0
8586,8455,0
8586,8455,0
8586,8455,0
9817,8455,0
9817,8455,0
9817,8455,0
9817,8455,0
9825,8466,0
9825,8466,0
9825,8466,0
9825,8466,0
8678,8466,0
8678,8466,0
8678,8466,0
8678,8466,0
8455,8466,1
8455,8466,1
8455,8466,1
8455,8466,1
8668,8466,0
8668,8466,0
8668,8466,0
8668,8466,0
8197,8466,0
8197,8466,0
8197,8466,0
8197,8466,0
10260,8466,0
10260,8466,0
10260,8466,0
10260,8466,0
10261,8466,0
10261,8466,0
10261,8466,0
10261,8466,0
9850,8466,0
9850,8466,0
9850,8466,0
9850,8466,0
10194,8466,0
10194,8466,0
10194,8466,0
10194,8466,0
8659,8466,0
8659,8466,0
8659,8466,0
8659,8466,0
10252,8466,-1
10252,8466,0
10252,8466,0
10252,8466,0
8650,8466,0
8650,8466,0
8650,8466,0
8650,8466,0
8472,8466,0
8472,8466,0
8472,8466,0
8472,8466,0
8654,8466,0
8654,8466,0
8654,8466,0
8654,8466,0
9826,8466,0
9826,8466,0
9826,8466,0
9826,8466,0
8456,8466,1
8456,8466,1
8456,8466,1
8456,8466,1
10003,8466,0
10003,8466,0
10003,8466,0
10003,8466,0
8586,8466,0
8586,8466,1
8586,8466,1
8586,8466,1
9817,8466,1
9817,8466,0
9817,8466,1
9817,8466,0
9825,8197,0
9825,8197,0
9825,8197,0
9825,8197,1
8678,8197,0
8678,8197,0
8678,8197,0
8678,8197,0
8455,8197,1
8455,8197,1
8455,8197,1
8455,8197,1
8668,8197,0
8668,8197,0
8668,8197,1
8668,8197,0
10260,8197,1
10260,8197,1
10260,8197,1
10260,8197,1
10261,8197,0
10261,8197,0
10261,8197,0
10261,8197,0
9850,8197,0
9850,8197,0
9850,8197,0
9850,8197,0
10194,8197,0
10194,8197,0
10194,8197,1
10194,8197,0
8659,8197,0
8659,8197,0
8659,8197,0
8659,8197,0
10252,8197,0
10252,8197,0
10252,8197,0
10252,8197,0
8650,8197,1
8650,8197,1
8650,8197,1
8650,8197,0
8472,8197,0
8472,8197,0
8472,8197,0
8472,8197,0
8654,8197,0
8654,8197,0
8654,8197,0
8654,8197,0
9826,8197,0
9826,8197,0
9826,8197,0
9826,8197,0
8456,8197,0
8456,8197,0
8456,8197,1
8456,8197,1
8466,8197,0
8466,8197,0
8466,8197,0
8466,8197,0
10003,8197,0
10003,8197,0
10003,8197,0
10003,8197,0
8586,8197,0
8586,8197,0
8586,8197,0
8586,8197,0
9817,8197,0
9817,8197,0
9817,8197,0
9817,8197,0
9825,10003,0
9825,10003,0
9825,10003,0
9825,10003,0
8678,10003,0
8678,10003,0
8678,10003,-1
8678,10003,0
8455,10003,1
8455,10003,0
8455,10003,1
8455,10003,0
8668,10003,0
8668,10003,0
8668,10003,0
8668,10003,0
8197,10003,0
8197,10003,0
8197,10003,0
8197,10003,0
10260,10003,0
10260,10003,0
10260,10003,1
10260,10003,1
10261,10003,0
10261,10003,0
10261,10003,0
10261,10003,0
9850,10003,0
9850,10003,0
9850,10003,0
9850,10003,0
10194,10003,0
10194,10003,0
10194,10003,0
10194,10003,0
8659,10003,0
8659,10003,0
8659,10003,0
8659,10003,0
10252,10003,0
10252,10003,0
10252,10003,0
10252,10003,0
8650,10003,1
8650,10003,1
8650,10003,0
8650,10003,1
8472,10003,0
8472,10003,0
8472,10003,0
8472,10003,0
8654,10003,0
8654,10003,0
8654,10003,0
8654,10003,0
9826,10003,0
9826,10003,0
9826,10003,0
9826,10003,0
8456,10003,0
8456,10003,1
8456,10003,1
8456,10003,1
8466,10003,0
8466,10003,0
8466,10003,0
8466,10003,0
8586,10003,0
8586,10003,0
8586,10003,0
8586,10003,0
9817,10003,0
9817,10003,0
9817,10003,0
9817,10003,0
9825,8650,0
9825,8650,0
9825,8650,0
9825,8650,0
8678,8650,0
8678,8650,0
8678,8650,0
8678,8650,0
8455,8650,0
8455,8650,0
8455,8650,0
8455,8650,0
8668,8650,0
8668,8650,0
8668,8650,0
8668,8650,0
8197,8650,0
8197,8650,0
8197,8650,0
8197,8650,0
10260,8650,0
10260,8650,0
10260,8650,0
10260,8650,0
10261,8650,0
10261,8650,0
10261,8650,0
10261,8650,0
9850,8650,0
9850,8650,0
9850,8650,0
9850,8650,0
10194,8650,0
10194,8650,0
10194,8650,0
10194,8650,0
8659,8650,0
8659,8650,0
8659,8650,0
8659,8650,0
10252,8650,0
10252,8650,0
10252,8650,0
10252,8650,0
8472,8650,0
8472,8650,0
8472,8650,0
8472,8650,0
8654,8650,0
8654,8650,0
8654,8650,0
8654,8650,0
9826,8650,0
9826,8650,0
9826,8650,0
9826,8650,0
8456,8650,0
8456,8650,0
8456,8650,0
8456,8650,0
8466,8650,0
8466,8650,0
8466,8650,0
8466,8650,0
10003,8650,0
10003,8650,0
10003,8650,0
10003,8650,0
8586,8650,0
8586,8650,0
8586,8650,0
8586,8650,0
9817,8650,0
9817,8650,0
9817,8650,0
9817,8650,0
9825,8659,0
9825,8659,0
9825,8659,0
9825,8659,0
8678,8659,0
8678,8659,0
8678,8659,0
8678,8659,0
8455,8659,1
8455,8659,1
8455,8659,0
8455,8659,0
8668,8659,0
8668,8659,0
8668,8659,0
8668,8659,0
8197,8659,0
8197,8659,0
8197,8659,0
8197,8659,0
10260,8659,1
10260,8659,1
10260,8659,0
10260,8659,1
10261,8659,0
10261,8659,0
10261,8659,0
10261,8659,0
9850,8659,0
9850,8659,0
9850,8659,0
9850,8659,0
10194,8659,0
10194,8659,0
10194,8659,0
10194,8659,0
10252,8659,0
10252,8659,0
10252,8659,0
10252,8659,0
8650,8659,0
8650,8659,0
8650,8659,0
8650,8659,0
8472,8659,0
8472,8659,0
8472,8659,0
8472,8659,0
8654,8659,0
8654,8659,0
8654,8659,0
8654,8659,0
9826,8659,0
9826,8659,0
9826,8659,0
9826,8659,0
8456,8659,0
8456,8659,0
8456,8659,0
8456,8659,0
8466,8659,0
8466,8659,0
8466,8659,0
8466,8659,0
10003,8659,0
10003,8659,0
10003,8659,0
10003,8659,0
8586,8659,0
8586,8659,0
8586,8659,0
8586,8659,0
9817,8659,0
9817,8659,0
9817,8659,0
9817,8659,0
9825,9817,0
9825,9817,0
9825,9817,0
9825,9817,0
8678,9817,0
8678,9817,0
8678,9817,0
8678,9817,0
8455,9817,0
8455,9817,0
8455,9817,0
8455,9817,0
8668,9817,1
8668,9817,1
8668,9817,1
8668,9817,1
8197,9817,0
8197,9817,0
8197,9817,0
8197,9817,0
10260,9817,0
10260,9817,0
10260,9817,0
10260,9817,0
10261,9817,0
10261,9817,0
10261,9817,0
10261,9817,0
9850,9817,0
9850,9817,0
9850,9817,0
9850,9817,0
10194,9817,0
10194,9817,0
10194,9817,0
10194,9817,0
8659,9817,0
8659,9817,0
8659,9817,0
8659,9817,0
10252,9817,0
10252,9817,0
10252,9817,0
10252,9817,0
8650,9817,0
8650,9817,0
8650,9817,0
8650,9817,0
8472,9817,0
8472,9817,0
8472,9817,0
8472,9817,0
8654,9817,0
8654,9817,0
8654,9817,0
8654,9817,0
9826,9817,0
9826,9817,0
9826,9817,0
9826,9817,0
8456,9817,1
8456,9817,1
8456,9817,1
8456,9817,1
8466,9817,0
8466,9817,0
8466,9817,0
8466,9817,0
10003,9817,0
10003,9817,0
10003,9817,0
10003,9817,0
8586,9817,0
8586,9817,0
8586,9817,0
8586,9817,0
9825,9826,0
9825,9826,0
9825,9826,0
9825,9826,0
8678,9826,0
8678,9826,0
8678,9826,0
8678,9826,0
8455,9826,1
8455,9826,1
8455,9826,1
8455,9826,1
8668,9826,0
8668,9826,1
8668,9826,0
8668,9826,0
8197,9826,0
8197,9826,0
8197,9826,0
8197,9826,0
10260,9826,1
10260,9826,1
10260,9826,1
10260,9826,1
10261,9826,0
10261,9826,0
10261,9826,0
10261,9826,0
9850,9826,0
9850,9826,0
9850,9826,0
9850,9826,0
10194,9826,0
10194,9826,0
10194,9826,0
10194,9826,0
8659,9826,0
8659,9826,0
8659,9826,0
8659,9826,0
10252,9826,0
10252,9826,0
10252,9826,0
10252,9826,0
8650,9826,0
8650,9826,0
8650,9826,0
8650,9826,0
8472,9826,0
8472,9826,0
8472,9826,0
8472,9826,0
8654,9826,0
8654,9826,0
8654,9826,0
8654,9826,0
8456,9826,1
8456,9826,1
8456,9826,0
8456,9826,1
8466,9826,0
8466,9826,0
8466,9826,0
8466,9826,0
10003,9826,0
10003,9826,0
10003,9826,0
10003,9826,0
8586,9826,1
8586,9826,0
8586,9826,0
8586,9826,0
9817,9826,0
9817,9826,0
9817,9826,0
9817,9826,0
9825,9850,1
9825,9850,0
9825,9850,1
9825,9850,0
8678,9850,0
8678,9850,0
8678,9850,0
8678,9850,0
8455,9850,0
8455,9850,0
8455,9850,0
8455,9850,0
8197,9850,0
8197,9850,0
8197,9850,0
8197,9850,0
10260,9850,1
10260,9850,1
10260,9850,1
10260,9850,1
10261,9850,1
10261,9850,0
10261,9850,0
10261,9850,0
10194,9850,0
10194,9850,0
10194,9850,0
10194,9850,0
8659,9850,1
8659,9850,0
8659,9850,1
8659,9850,0
10252,9850,0
10252,9850,0
10252,9850,0
10252,9850,0
8650,9850,0
8650,9850,0
8650,9850,0
8650,9850,0
8472,9850,0
8472,9850,0
8472,9850,0
8472,9850,0
8654,9850,0
8654,9850,0
8654,9850,0
8654,9850,0
9826,9850,0
9826,9850,0
9826,9850,0
9826,9850,0
8456,9850,0
8456,9850,0
8456,9850,0
8456,9850,0
8466,9850,0
8466,9850,0
8466,9850,0
8466,9850,0
10003,9850,0
10003,9850,0
10003,9850,0
10003,9850,0
8586,9850,1
8586,9850,1
8586,9850,1
8586,9850,1
9817,9850,0
9817,9850,0
9817,9850,0
9817,9850,0
9825,10252,0
9825,10252,0
9825,10252,0
9825,10252,0
8678,10252,0
8678,10252,0
8678,10252,0
8678,10252,0
8455,10252,0
8455,10252,0
8455,10252,0
8455,10252,0
8668,10252,1
8668,10252,1
8668,10252,1
8668,10252,1
8197,10252,0
8197,10252,0
8197,10252,0
8197,10252,0
10260,10252,1
10260,10252,1
10260,10252,1
10260,10252,1
10261,10252,0
10261,10252,0
10261,10252,0
10261,10252,0
9850,10252,0
9850,10252,0
9850,10252,0
9850,10252,0
10194,10252,0
10194,10252,0
10194,10252,0
10194,10252,0
8659,10252,0
8659,10252,0
8659,10252,0
8659,10252,0
8650,10252,1
8650,10252,1
8650,10252,1
8650,10252,0
8472,10252,0
8472,10252,0
8472,10252,0
8472,10252,0
8654,10252,0
8654,10252,0
8654,10252,0
8654,10252,0
9826,10252,0
9826,10252,0
9826,10252,0
9826,10252,0
8456,10252,0
8456,10252,0
8456,10252,0
8456,10252,0
8466,10252,0
8466,10252,1
8466,10252,0
8466,10252,1
10003,10252,0
10003,10252,0
10003,10252,0
10003,10252,0
8586,10252,0
8586,10252,0
8586,10252,1
8586,10252,1
9817,10252,0
9817,10252,0
9817,10252,0
9817,10252,0
9825,10194,0
9825,10194,0
9825,10194,0
9825,10194,0
8678,10194,0
8678,10194,0
8678,10194,0
8678,10194,0
8455,10194,1
8455,10194,1
8455,10194,1
8455,10194,1
8668,10194,0
8668,10194,0
8668,10194,0
8668,10194,0
8197,10194,0
8197,10194,0
8197,10194,0
8197,10194,0
10260,10194,0
10260,10194,0
10260,10194,0
10260,10194,0
10261,10194,0
10261,10194,0
10261,10194,0
10261,10194,0
9850,10194,0
9850,10194,0
9850,10194,0
9850,10194,0
8659,10194,0
8659,10194,0
8659,10194,0
8659,10194,0
10252,10194,0
10252,10194,0
10252,10194,0
10252,10194,0
8650,10194,1
8650,10194,0
8650,10194,0
8650,10194,0
8472,10194,0
8472,10194,0
8472,10194,0
8472,10194,0
8654,10194,0
8654,10194,0
8654,10194,0
8654,10194,0
9826,10194,0
9826,10194,0
9826,10194,0
9826,10194,0
8456,10194,0
8456,10194,0
8456,10194,0
8456,10194,0
8466,10194,0
8466,10194,0
8466,10194,0
8466,10194,0
10003,10194,0
10003,10194,0
10003,10194,0
10003,10194,0
8586,10194,0
8586,10194,0
8586,10194,0
8586,10194,0
9817,10194,0
9817,10194,0
9817,10194,0
9817,10194,0
9825,10260,0
9825,10260,0
9825,10260,0
9825,10260,0
8678,10260,0
8678,10260,0
8678,10260,0
8678,10260,0
8455,10260,1
8455,10260,1
8455,10260,1
8455,10260,1
8668,10260,0
8668,10260,0
8668,10260,0
8668,10260,0
8197,10260,0
8197,10260,0
8197,10260,0
8197,10260,0
10261,10260,0
10261,10260,-1
10261,10260,0
10261,10260,0
9850,10260,0
9850,10260,-1
9850,10260,0
9850,10260,-1
10194,10260,0
10194,10260,0
10194,10260,0
10194,10260,0
8659,10260,0
8659,10260,0
8659,10260,0
8659,10260,0
10252,10260,0
10252,10260,0
10252,10260,0
10252,10260,0
8650,10260,0
8650,10260,0
8650,10260,0
8650,10260,0
8472,10260,0
8472,10260,0
8472,10260,0
8472,10260,0
8654,10260,0
8654,10260,0
8654,10260,0
8654,10260,-1
9826,10260,0
9826,10260,0
9826,10260,0
9826,10260,0
8456,10260,1
8456,10260,1
8456,10260,1
8456,10260,1
8466,10260,0
8466,10260,0
8466,10260,0
8466,10260,0
10003,10260,0
10003,10260,0
10003,10260,0
10003,10260,0
8586,10260,0
8586,10260,1
8586,10260,0
8586,10260,1
9817,10260,0
9817,10260,0
9817,10260,0
9817,10260,0
8678,9825,0
8678,9825,0
8678,9825,0
8678,9825,0
8455,9825,0
8455,9825,0
8455,9825,0
8455,9825,0
8668,9825,1
8668,9825,1
8668,9825,0
8668,9825,0
8197,9825,0
8197,9825,0
8197,9825,0
8197,9825,0
10260,9825,0
10260,9825,0
10260,9825,0
10260,9825,0
10261,9825,0
10261,9825,0
10261,9825,0
10261,9825,0
9850,9825,0
9850,9825,0
9850,9825,0
9850,9825,0
10194,9825,0
10194,9825,0
10194,9825,0
10194,9825,0
8659,9825,0
8659,9825,0
8659,9825,0
8659,9825,0
10252,9825,0
10252,9825,0
10252,9825,0
10252,9825,0
8650,9825,0
8650,9825,0
8650,9825,0
8650,9825,0
8472,9825,0
8472,9825,0
8472,9825,0
8472,9825,0
8654,9825,0
8654,9825,0
8654,9825,0
8654,9825,0
9826,9825,0
9826,9825,0
9826,9825,0
9826,9825,0
8456,9825,0
8456,9825,0
8456,9825,0
8456,9825,0
8466,9825,0
8466,9825,0
8466,9825,0
8466,9825,0
10003,9825,0
10003,9825,0
10003,9825,0
10003,9825,0
8586,9825,0
8586,9825,0
8586,9825,0
8586,9825,0
9817,9825,0
9817,9825,0
9817,9825,0
9817,9825,0
